Timestamp,Actual SPL (dB),Rate of Change,"Label (1=problematic,0=not problematic)",Target Value
2025-03-29 05:27:20,32.03157,1.6214428,0,32.03157
2025-03-29 05:27:20,33.601036,1.5694656,0,33.601036
2025-03-29 05:27:20,35.049698,1.4486618,0,35.049698
2025-03-29 05:27:20,33.934166,-1.1155319,0,33.934166
2025-03-29 05:27:20,34.147774,0.21360779,0,34.147774
2025-03-29 05:27:20,33.49544,-0.6523323,0,33.49544
2025-03-29 05:27:20,33.65688,0.16143799,0,33.65688
2025-03-29 05:27:20,33.30693,-0.34994888,0,33.30693
2025-03-29 05:27:20,32.517883,-0.78904724,0,32.517883
2025-03-29 05:27:20,33.051003,0.5331192,0,33.051003
2025-03-29 05:27:20,32.127514,-0.9234886,0,32.127514
2025-03-29 05:27:20,32.297142,0.16962814,0,32.297142
2025-03-29 05:27:20,31.763622,-0.53351974,0,31.763622
2025-03-29 05:27:20,32.927547,1.1639252,0,32.927547
2025-03-29 05:27:20,32.25103,-0.6765175,0,32.25103
2025-03-29 05:27:20,34.134106,1.8830757,0,34.134106
2025-03-29 05:27:20,32.16076,-1.9733467,0,32.16076
2025-03-29 05:27:20,30.825665,-1.3350945,0,30.825665
2025-03-29 05:27:20,30.115738,-0.7099266,0,30.115738
2025-03-29 05:27:20,31.595901,1.4801636,0,31.595901
2025-03-29 05:27:21,31.504066,-0.09183502,0,31.504066
2025-03-29 05:27:21,33.359806,1.8557396,0,33.359806
2025-03-29 05:27:21,33.066994,-0.29281235,0,33.066994
2025-03-29 05:27:21,32.116116,-0.95087814,0,32.116116
2025-03-29 05:27:21,40.628895,8.512779,0,40.628895
2025-03-29 05:27:21,40.266106,-0.36278915,0,40.266106
